epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.90236,1.60874,5.29405,1.17597,0,0,0,0,1.21771,5.29106,1.01795,2.5e-05,2.5e-05,2.5e-05
